geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
22430,-22.9827975,-43.21739275,rio de janeiro,RJ
22421,-22.98243541,-43.2095317,rio de janeiro,RJ
22410,-22.98403808,-43.21032803,rio de janeiro,RJ
22430,-22.98130407,-43.21977254,rio de janeiro,RJ
22441,-22.98527908,-43.221867,rio de janeiro,RJ
22460,-22.96567303,-43.2298154,rio de janeiro,RJ
22470,-22.97388054,-43.22696446,rio de janeiro,RJ
22420,-22.98498554,-43.21078138,rio de janeiro,RJ
22451,-22.97725812,-43.22857564,rio de janeiro,RJ
22451,-22.98272594,-43.24150542,rio de janeiro,RJ
22420,-22.98623753,-43.20877005,rio de janeiro,RJ
22460,-22.96617552,-43.23422398,rio de janeiro,RJ
22410,-22.98466056,-43.19644013,rio de janeiro,RJ
22461,-22.95892959,-43.20791073,rio de janeiro,RJ
22451,-22.98348515,-43.24194748,rio de janeiro,RJ
22430,-22.98585766,-43.21754214,rio de janeiro,RJ
22470,-22.97253003,-43.22472945,rio de janeiro,RJ
22450,-22.98750909,-43.2310284,rio de janeiro,RJ
22451,-22.97661926,-43.22952686,rio de janeiro,RJ
22430,-22.98183079,-43.22031707,rio de janeiro,RJ
22430,-22.98289758,-43.21791997,rio de janeiro,RJ
22411,-22.9831506,-43.205965,rio de janeiro,RJ
22450,-22.98504618,-43.23047771,rio de janeiro,RJ
22440,-22.98452774,-43.22360554,rio de janeiro,RJ
22460,-22.96460031,-43.22040986,rio de janeiro,RJ
22471,-22.96832479,-43.20439118,rio de janeiro,RJ
22440,-22.98248321,-43.21897314,rio de janeiro,RJ
22461,-22.96250941,-43.21907061,rio de janeiro,RJ
22471,-22.97415838,-43.20657642,rio de janeiro,RJ
22451,-22.97981415,-43.24239403,rio de janeiro,RJ
22451,-22.98204852,-43.23738928,rio de janeiro,RJ
22451,-22.97572987,-43.2282301,rio de janeiro,RJ
22431,-22.98226577,-43.22482908,rio de janeiro,RJ
22461,-22.96250941,-43.21907061,rio de janeiro,RJ
22411,-22.98356752,-43.19728147,rio de janeiro,RJ
22450,-22.98236804,-43.22686054,rio de janeiro,RJ
22440,-22.98367058,-43.21804579,rio de janeiro,RJ
22450,-22.9860694,-43.23444567,rio de janeiro,RJ
22450,-22.98774285,-43.22962326,rio de janeiro,RJ
22421,-22.98240039,-43.19975362,rio de janeiro,RJ
22471,-22.96752384,-43.20304141,rio de janeiro,RJ
22411,-22.97912255,-43.20084511,rio de janeiro,RJ
22410,-22.98450653,-43.1997788,rio de janeiro,RJ
22431,-22.98142009,-43.22552745,rio de janeiro,RJ
22420,-22.9857475,-43.19768342,rio de janeiro,RJ
22411,-22.98082545,-43.20409979,rio de janeiro,RJ
22450,-22.97506237,-43.22607244,rio de janeiro,RJ
22420,-22.98562551,-43.19904988,rio de janeiro,RJ
22450,-22.98738599,-43.23182351,rio de janeiro,RJ
22450,-22.98354796,-43.2319455,rio de janeiro,RJ
22420,-22.98551146,-43.20219195,rio de janeiro,RJ
22451,-22.98349883,-43.24194936,rio de janeiro,RJ
