geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
19470,-21.76741756,-52.10641761,presidente epitácio,SP
19470,-21.7676925,-52.11229275,presidente epitacio,SP
19400,-21.87074117,-51.84224591,presidente venceslau,SP
19400,-21.86877853,-51.84826994,presidente venceslau,SP
19400,-21.8874507,-51.83480359,presidente venceslau,SP
19470,-21.78652995,-52.11526857,presidente epitacio,SP
19400,-21.87598143,-51.83176676,presidente venceslau,SP
19400,-21.86841538,-51.8474467,presidente venceslau,SP
19400,-21.87748449,-51.84868701,presidente venceslau,SP
19400,-21.87411076,-51.84432175,presidente venceslau,SP
19470,-21.7676925,-52.11229275,presidente epitacio,SP
19400,-21.88007488,-51.84021021,presidente venceslau,SP
19400,-21.87410003,-51.85394786,presidente venceslau,SP
19470,-21.7603035,-52.1087625,presidente epitacio,SP
19400,-21.86495842,-51.84632118,presidente venceslau,SP
19430,-22.10873083,-51.96379249,maraba paulista,SP
19450,-21.83013305,-51.99272896,caiuá,SP
19470,-21.78453387,-52.12070983,presidente epitacio,SP
19470,-21.7778715,-52.116507,presidente epitacio,SP
19400,-21.87484786,-51.85296623,presidente venceslau,SP
19400,-21.87362036,-51.84766677,presidente venceslau,SP
19470,-21.78109923,-52.11648536,presidente epitacio,SP
19400,-21.8900103,-51.84291057,presidente venceslau,SP
19470,-21.76519359,-52.09650734,presidente epitacio,SP
19470,-21.77297788,-52.10954393,presidente epitacio,SP
19400,-21.87380291,-51.85929223,presidente venceslau,SP
19400,-21.88080023,-51.84796221,presidente venceslau,SP
19400,-21.87683487,-51.84280931,presidente venceslau,SP
19430,-22.10975557,-51.96172972,maraba paulista,SP
19470,-21.7699144,-52.14434168,presidente epitacio,SP
19470,-21.79202189,-52.11573736,presidente epitacio,SP
19470,-21.76663263,-52.13999864,presidente epitacio,SP
19470,-21.77056909,-52.11116902,presidente epitacio,SP
19470,-21.7714005,-52.108893,presidente epitacio,SP
19400,-21.87283962,-51.83575175,presidente venceslau,SP
19470,-21.76783286,-52.10725519,presidente epitacio,SP
19410,-21.88654672,-51.72992783,piquerobi,SP
19470,-21.7719367,-52.14472207,presidente epitacio,SP
19400,-21.86193223,-51.84328712,presidente venceslau,SP
19470,-21.7674135,-52.1063415,presidente epitacio,SP
19400,-21.88771137,-51.83228024,presidente venceslau,SP
19400,-21.88770876,-51.83578682,presidente venceslau,SP
19400,-21.87719863,-51.84374355,presidente venceslau,SP
19430,-22.1130765,-51.9634215,maraba paulista,SP
19400,-21.87114135,-51.84410015,presidente venceslau,SP
19470,-21.7726605,-52.10976375,presidente epitacio,SP
19470,-21.78459424,-52.13186883,presidente epitácio,SP
19400,-21.8797018,-51.85656571,presidente venceslau,SP
19400,-21.87616493,-51.83907059,presidente venceslau,SP
19400,-21.87458117,-51.84974796,presidente venceslau,SP
19400,-21.8676281,-51.84670899,presidente venceslau,SP
19400,-21.88562229,-51.8346351,presidente venceslau,SP
19470,-21.76017751,-52.11267219,presidente epitacio,SP
19430,-22.1056269,-51.96178424,maraba paulista,SP
19450,-21.82978426,-51.99235965,caiua,SP
19400,-21.88637875,-51.84046153,presidente venceslau,SP
19470,-21.772944,-52.1177265,presidente epitacio,SP
19470,-21.77388149,-52.11821685,presidente epitacio,SP
19470,-21.771396,-52.108191,presidente epitacio,SP
19470,-21.7603035,-52.1087625,presidente epitacio,SP
19400,-21.88164329,-51.83873685,presidente venceslau,SP
19400,-21.87114023,-51.8419337,presidente venceslau,SP
19470,-21.764817,-52.113546,presidente epitacio,SP
19400,-21.8733852,-51.85073783,presidente venceslau,SP
19400,-21.87857537,-51.84472824,presidente venceslau,SP
19470,-21.7714005,-52.108893,presidente epitacio,SP
19400,-21.87381221,-51.8456197,presidente venceslau,SP
19470,-21.772467,-52.11258525,presidente epitacio,SP
19470,-21.77900511,-52.12483398,presidente epitacio,SP
19470,-21.771585,-52.10183475,presidente epitacio,SP
19470,-21.77394405,-52.1185021,presidente epitacio,SP
19400,-21.86436698,-51.84930142,presidente venceslau,SP
19400,-21.87697738,-51.84568317,presidente venceslau,SP
19400,-21.88604558,-51.85532189,presidente venceslau,SP
19470,-21.77902144,-52.12495106,presidente epitácio,SP
19470,-21.7720485,-52.10690625,presidente epitacio,SP
19470,-21.79808361,-52.12080704,presidente epitácio,SP
