geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
11040,-23.97646229,-46.31438503,santos,SP
11060,-23.96648385,-46.33289836,santos,SP
11050,-23.95446913,-46.32680884,santos,SP
11085,-23.94404939,-46.36722956,santos,SP
11030,-23.984742,-46.3074245,santos,SP
11035,-23.97830894,-46.30488337,santos,SP
11085,-23.93392991,-46.34844011,santos,SP
11035,-23.98072467,-46.30492502,santos,SP
11045,-23.9624639,-46.31783185,santos,SP
11055,-23.96682587,-46.32897175,santos,SP
11030,-23.98567742,-46.30059847,santos,SP
11070,-23.95949306,-46.34793082,santos,SP
11055,-23.96446657,-46.32780888,santos,SP
11070,-23.95374616,-46.35012346,santos,SP
11035,-23.98101478,-46.30698575,santos,SP
11045,-23.96879583,-46.32785413,santos,SP
11030,-23.98368016,-46.30727672,santos,SP
11070,-23.95106914,-46.34166468,santos,SP
11030,-23.98521841,-46.30337732,santos,SP
11035,-23.98132824,-46.30616839,santos,SP
11055,-23.96512839,-46.32593546,santos,SP
11025,-23.95922559,-46.32041387,santos,SP
11060,-23.96803963,-46.33312779,santos,SP
11065,-23.96407279,-46.34198241,santos,SP
11070,-23.9583942,-46.34919155,santos,SP
11025,-23.97385169,-46.29866573,santos,SP
11050,-23.95613021,-46.32888161,santos,SP
11065,-23.95946437,-46.33821033,santos,SP
11030,-23.9838841,-46.30691586,santos,SP
11050,-23.95917359,-46.32717038,santos,SP
11025,-23.97547255,-46.30127521,santos,SP
11065,-23.96535971,-46.3443824,santos,SP
11010,-23.93359544,-46.32648225,santos,SP
11045,-23.97308303,-46.32063583,santos,SP
11065,-23.94878073,-46.33690183,santos,SP
11031,-23.93304735,-46.32555732,santos,SP
11050,-23.95392384,-46.32932533,santos,SP
11045,-23.96976962,-46.3231834,santos,SP
11025,-23.96395339,-46.31469629,santos,SP
11070,-23.96476072,-46.34911654,santos,SP
11045,-23.96464116,-46.32263824,santos,SP
11013,-23.93994887,-46.33450939,santos,SP
11030,-23.98795508,-46.29621068,santos,SP
11045,-23.96922944,-46.32667636,santos,SP
11020,-23.96089047,-46.31725918,santos,SP
11070,-23.95704209,-46.34588983,santos,SP
11035,-23.98081956,-46.30550889,santos,SP
11020,-23.96542258,-46.30652896,santos,SP
11075,-23.94868269,-46.33541826,santos,SP
11045,-23.97236731,-46.32076383,santos,SP
11088,-23.93957083,-46.38634517,santos,SP
11030,-23.98434208,-46.30703341,santos,SP
11025,-23.97468291,-46.30914323,santos,SP
11060,-23.96053534,-46.33217116,santos,SP
11075,-23.96000938,-46.33686011,santos,SP
11070,-23.956119,-46.3423725,santos,SP
11040,-23.97660946,-46.30977575,santos,SP
11085,-23.95037762,-46.36716248,santos,SP
11075,-23.95551312,-46.33995979,santos,SP
11089,-23.94164683,-46.37112257,santos,SP
11015,-23.95464253,-46.32365284,santos,SP
11045,-23.97326524,-46.31901838,santos,SP
11045,-23.9699137,-46.32117588,santos,SP
11060,-23.96688447,-46.33296157,santos,SP
11060,-23.96299238,-46.33330557,santos,SP
11025,-23.96404425,-46.31572521,santos,SP
11040,-23.97342734,-46.30925216,santos,SP
11070,-23.96371637,-46.34963839,santos,SP
11045,-23.96589685,-46.32234565,santos,SP
11065,-23.96931646,-46.33372499,santos,SP
11085,-23.9469115,-46.36843234,santos,SP
11055,-23.964466,-46.3309037,santos,SP
11085,-23.93066451,-46.34653156,santos,SP
11030,-23.98297529,-46.3028051,santos,SP
11045,-23.97531309,-46.31902469,santos,SP
11040,-23.9695852,-46.31969795,santos,SP
11055,-23.9654998,-46.32853218,santos,SP
11015,-23.95502313,-46.3144741,santos,SP
11088,-23.93917883,-46.38346647,santos,SP
11087,-23.94512424,-46.37715398,santos,SP
11065,-23.96796119,-46.35485246,santos,SP
11025,-23.96743273,-46.30306158,santos,SP
11015,-23.94624871,-46.3266302,santos,SP
11040,-23.97725666,-46.30859976,santos,SP
11065,-23.9644412,-46.34090127,santos,SP
11030,-23.98434208,-46.30703341,santos,SP
11010,-23.93374851,-46.32995191,santos,SP
11070,-23.9577044,-46.34992239,santos,SP
11035,-23.97457458,-46.30595535,santos,SP
11055,-23.96192949,-46.33126178,santos,SP
11045,-23.97531309,-46.31902469,santos,SP
11050,-23.9521243,-46.32608343,santos,SP
11015,-23.95602306,-46.31721928,santos,SP
11045,-23.97165146,-46.32338397,santos,SP
11050,-23.95389804,-46.3259536,santos,SP
11065,-23.96773355,-46.34612874,santos,SP
11055,-23.96192949,-46.33126178,santos,SP
11010,-23.93259297,-46.33563505,santos,SP
11070,-23.95561716,-46.35043273,santos,SP
11060,-23.96252997,-46.33218177,santos,SP
11075,-23.94551767,-46.32617946,santos,SP
11055,-23.96888204,-46.33139352,santos,SP
11013,-23.93495116,-46.31937048,santos,SP
11089,-23.93605923,-46.36955001,santos,SP
11085,-23.94739976,-46.36639201,santos,SP
11055,-23.96157903,-46.32832277,santos,SP
11055,-23.96784389,-46.33223406,santos,SP
11025,-23.97385169,-46.29866573,santos,SP
11025,-23.9683893,-46.31052673,santos,SP
11065,-23.96817954,-46.33983294,santos,SP
11045,-23.97201177,-46.32430591,santos,SP
11075,-23.95255875,-46.33589189,santos,SP
11025,-23.97098148,-46.30341777,santos,SP
11045,-23.97169032,-46.32418114,santos,SP
11070,-23.95931062,-46.34880123,santos,SP
11020,-23.96439778,-46.31125196,santos,SP
