geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
13214,-23.16613662,-46.92376004,jundiai,SP
13232,-23.21799567,-46.76894639,campo limpo paulista,SP
13234,-23.2519954,-46.71767642,campo limpo paulista,SP
13212,-23.17957842,-46.99688227,jundiaí,SP
13253,-23.00807791,-46.82577008,itatiba,SP
13287,-23.05114739,-46.98948692,vinhedo,SP
13278,-23.01347145,-47.00294624,valinhos,SP
13220,-23.21326612,-46.84159597,varzea paulista,SP
13290,-23.10269318,-46.953381,louveira,SP
13218,-23.188547,-46.87061821,jundiai,SP
13295,-23.16669113,-47.02591903,itupeva,SP
13212,-23.17957842,-46.99688227,jundiaí,SP
13271,-22.96985785,-47.00109895,valinhos,SP
13272,-22.96002964,-46.9887073,valinhos,SP
13290,-23.06969422,-46.95492933,louveira,SP
13212,-23.18221442,-46.99514875,jundiai,SP
13272,-22.95632437,-46.99811472,valinhos,SP
13203,-23.22184748,-46.8629227,jundiai,SP
13219,-23.19353601,-46.86921631,jundiai,SP
13282,-23.03721691,-46.91102033,vinhedo,SP
13253,-23.00119555,-46.82123864,itatiba,SP
13256,-23.00911802,-46.84411801,itatiba,SP
13214,-23.16663099,-46.91291642,jundiai,SP
13272,-22.94723215,-47.01507163,valinhos,SP
13232,-23.2044825,-46.75405498,campo limpo paulista,SP
13221,-23.19789655,-46.82681837,várzea paulista,SP
13286,-23.03761869,-47.01688509,vinhedo,SP
13216,-23.183208,-46.87176409,jundiai,SP
13219,-23.18787778,-46.85336168,jundiai,SP
13201,-23.19638384,-46.87696471,jundiai,SP
13280,-23.0302682,-46.9737975,vinhedo,SP
13272,-22.94540609,-47.00058171,valinhos,SP
13214,-23.16556467,-46.92499147,jundiai,SP
13225,-23.23102059,-46.841655,varzea paulista,SP
13214,-23.14839023,-46.91528287,jundiai,SP
13214,-23.17321542,-46.90595467,jundiai,SP
13273,-22.95703561,-46.98002665,valinhos,SP
